duration_seconds,publish_hour,publish_day_of_week,hours_to_trend,channel_age_days,channel_subscriber_count,channel_video_count,is_weekend,same_country_flag,video_category_id,duration_bucket,channel_subscriber_bucket,video_trending_country
-0.5006496682012601,-0.014488548616698528,0.0013324806437398822,-0.5468486508627005,0.10663968085380524,-0.4797072810949942,-0.02026780994865639,0.0,0.022164804846536736,-0.09900070959353868,1.9471382527578478e-05,-0.002269773482124697,0.008292769185749952
-0.38908550963378746,-0.02817256684009146,0.010733330211902498,-1.522028488779107,0.027306417234007365,-0.35855150370241334,-0.13817011409626476,0.0,-0.032520013712575915,-0.07245445839716323,-4.0963370511814135e-05,-0.0009779039576103786,-0.029335029379062866
-0.4485935899727278,0.057988814086992836,0.0023212861758127533,-1.6433470919084938,0.031261769613319175,0.420461426107175,-0.16391357724645877,0.0,0.019678498472806533,-0.19875212270208503,4.742425771410292e-05,0.00036201495795991736,0.0035746801471010373
-0.11600617468550942,-0.09011881369391155,-0.006830997527288596,0.7482915455041304,0.018897508411950672,0.397918106083004,0.005088923521614038,0.0,0.023365230718035142,0.1465161724101367,0.00010316869762124557,0.00014131012036417898,0.0013857488325483569
-0.48023467712988094,0.02967580048101809,-0.01647291727472648,-0.5394887166810056,0.061115310656592814,-0.9961817335516273,0.15872149732392066,0.0,0.016230517751363777,-0.040674299091541175,1.5780144954211355e-05,-0.0016078493474940545,0.009982614454155493
0.8777817311456099,0.03133985987450531,0.004030874942485248,-0.6740443827322985,-0.01970491475053524,-0.14223240350693447,-0.05717826237373539,0.0,0.10783120518983902,-0.012623879427867619,4.586465077860847e-05,0.0004841120478543307,-0.05067570363161553
0.872101298991712,0.03268777866578374,0.004266908090767193,0.4875213960786258,-0.12779601384550854,-0.3102074441847618,-0.05813789549384891,0.0,0.020162445633438227,0.005460426460924694,6.74596240222066e-05,0.00020115888039106013,-0.2325342596892437
-0.3483166749714653,-0.04500343167250002,0.002586966519659856,-1.4017776275382092,-0.10872428064942663,0.6984140288247063,0.21128376782393607,0.0,-0.033294758462811665,-0.14581278547710463,-2.7999694038069543e-05,0.00037066675980456905,-0.020728787940114107
-0.5495963073005883,-0.017562719802870386,0.004206885411533185,-0.4033756373128824,-0.057123501414629456,0.20086853715559985,-0.13842566650965552,0.0,0.023538192212256958,-0.10955422559535134,7.964185514686058e-05,0.0003851344265049043,-0.01747190342384913
-0.798943087304919,-0.03814429359038785,0.0030471597426146146,0.33909099087330996,-0.09820539597131395,-0.1499058005542054,-0.13072001370152866,0.0,0.009819761651664276,-0.10445930726905715,3.639429743193992e-05,0.00017933285355038763,0.014369247820198276
-0.37541235489875296,-0.05084394254730548,0.0023105793675762746,-1.556812339531516,-0.12643130341316955,0.5761505571147943,-0.15200435087985467,0.0,-0.03681579782266521,-0.20939859174702097,8.986885665580478e-06,0.0002814032785847456,-0.01533742138766826
-0.6455804685294046,-0.11192712433927612,-0.003990017186598431,0.5547574979032096,-0.23731634336871452,0.31801834556143305,0.04990966293222016,0.0,0.009965464589195118,-0.14607682263002003,7.477717849192002e-05,0.00017466973902894694,-0.03984317091558763
-0.8104298487565251,-0.05552793447240328,0.014844936774321275,1.0072365306163484,-0.08509008407803346,-0.18454930700510497,0.06917143634720968,0.0,0.009149954649567449,-0.0339044484680827,0.0001042114140421326,0.000250224168738427,0.009600701367928456
-0.8400832145026352,-0.025704272336889284,0.007912073051740288,1.0256407894794632,0.07233671703820871,0.047202588342043335,0.049120391324897754,0.0,0.009987206011826658,-0.09364914417978194,2.9754084815854047e-05,0.00019986523175202021,-0.017418617988090725
1.3663066637305972,0.007739928822249382,-0.029111421678056738,1.327256019412024,0.24533666154162637,-0.22288416958874332,0.04298489475960517,0.0,0.015966306474189496,0.005155145687326666,5.104811017880265e-07,0.000896140785036867,0.046234185435658194
-0.6291799915054274,-0.0522743993535336,0.011049873429269493,0.8100715255306096,0.014812272252680796,0.09826168850766141,0.06522690720109783,0.0,0.00936700468186131,0.11658751755428504,3.381531596863822e-05,0.0001625987476255764,-0.01758383875334699
1.2284504571921566,0.0023556246498625377,0.013219599673907203,1.349151773935004,-0.12142017205145625,-0.10049635798181732,-0.0785047412086618,0.0,0.018937532248587224,-0.012069996374365689,5.469396669539287e-05,0.00024378571227282568,0.01644052501353692
-0.47834839437710663,0.01871446664744707,-0.006498419492196256,-0.520654301308377,0.0578743657427526,-0.8639713272878162,0.1234249945980815,0.0,-0.03637233421933075,-0.015686410179353207,1.8645079230213233e-05,-0.0009586909272027333,0.012312678521557756
0.9497608342976467,0.02841089063031769,0.0017036980064917165,0.7141747515811139,0.20984874903332093,-0.29171751244068095,-0.06118359986877688,0.0,-0.03795568677125492,0.08169042095979605,5.587831036365251e-06,0.00024260264457013622,-0.2934862955749472
-0.5286745352260431,-0.015130885617431701,0.002232836645672985,0.501794834669927,0.20442122970118334,0.722273089170742,0.09525804682454711,0.0,0.01072858571646715,0.19653742269413804,0.00043753612744675614,0.00018596978171942256,0.01422620438885826
-0.4329194348638744,-0.013791031001135913,-0.0026050171371126024,0.5660984502282028,0.19206427333871276,0.6501813213419974,0.10754641391080103,0.0,-0.023482468031255165,0.1989769340139491,0.0004258947371325588,0.00019271984737743596,-0.05385572188074754
-0.6795399331049898,0.023652462088968814,-0.0031351461034137278,0.34193567750509374,-0.07376560964555691,-0.3752176799977086,-0.10271186566266802,0.0,0.010228835697302523,0.22110793965588257,7.460783513712403e-05,0.00018642858311291428,0.012250584814447556
1.3314045494603681,0.017472350106116856,-0.02662145174789784,1.3623050839554876,0.20892713518303788,-0.38506836585282117,0.04366068512773655,0.0,0.015637010122001114,-0.04106945171137433,5.104811017880265e-07,-0.0018332599032339948,0.038098506759354375
0.8375559096104791,0.05551805094222216,-0.0045301872238360675,0.1633410946149186,0.1500108933413117,0.5219088604865226,-0.015015654847240606,0.0,0.0985914808917205,0.0017573740121480694,-9.927435655659333e-05,0.00023740335847944867,0.06577054910649713
0.631863964319649,-0.01098073281408059,0.002899170726556188,0.5206556751821132,0.027651996751570797,0.599384352987736,0.03387828766115244,0.0,0.03809533210265479,-0.01376134239301784,-9.202987410200815e-05,0.00013478233979654524,0.07705076099486359
-0.5013842429112211,-0.015167260863892298,0.0011856727631928167,-0.6102062236185738,-0.09048695991858269,-0.4095228912966937,0.03642494136077744,0.0,0.025498211938662054,-0.09819639520282426,-9.75918206897147e-06,-0.001106446726014192,0.008207674608543573
0.8457517853172916,-0.0320108563785835,-0.012564559929296587,1.0052241128655368,-0.1208096196529094,0.524504843905914,-0.015490063382494255,0.0,0.02543206310746183,0.0896708083547914,-7.98288717574601e-05,0.00016891287773827688,0.023308237465468763
-0.4725037839704475,-0.02785820363980221,-0.00927091241337199,-0.49525683264839787,0.07350522281342751,-0.8908962323082114,0.14061802002446422,0.0,0.017167738977262176,-0.05070419361595453,3.0851660737124065e-05,-0.001494318447639169,-0.028685522350498115
-0.3522566975238761,0.023024881722523125,-0.013435380238944729,-0.533541548972475,0.007940412261625973,-0.9717575997246544,0.16532541164762643,0.0,-0.04025999366102495,-0.018705123984684022,2.6072806011750212e-05,-0.001664977567637635,0.011237949810948701
-0.5127505241683035,-0.01982663030550019,0.00333754016083823,-0.6341259505774107,0.052821702697110985,-0.05328337760784958,-0.1409895908289575,0.0,0.028346048668622174,-0.1004974536317693,3.0851660737124065e-05,0.0012214666519807507,0.006229322630602451
-0.49521230929251775,-0.04844938537061164,0.0003710261605394694,-0.5516413488423862,-0.1229506960369535,0.8282694703115069,-0.08265296293470457,0.0,0.03149444984893771,0.004150751520044274,9.035556977690396e-05,0.0002894632628172317,-0.017672747733710397
-0.3966244040621561,-0.025428539968315518,-0.004567905101293092,-1.2302147248120532,0.03131901935072686,0.18782033346319837,-0.03850015274977661,0.0,0.014680783003346935,0.06787274757001167,-8.612857860213277e-06,0.0004534791300638977,0.012475683532659196
-0.20093152513364376,-0.1617219742433832,0.008143434506347795,0.6800469974865304,-0.14527737025209808,0.20695038430277896,-0.14460526172951443,0.0,0.02361497575733548,-0.004387571086561009,0.0001242532021013929,0.0001390469419159313,0.0021902008479177566
0.6032459656863045,0.07707997940627842,0.0041861802670721615,0.49588764178752087,-0.17569124018004012,-0.2870609148196031,0.12552536792707122,0.0,0.026490551729951302,0.06202644565245278,6.709334192651266e-05,0.0002511531842273876,0.03861156430320265
1.0748322482669785,0.040998082017910234,-0.013366526689272427,1.4199527472454718,0.14872395351481363,-0.6152961178509038,-0.042409855700822535,0.0,0.014554799058328256,-0.007101365867541547,-2.0584668750052546e-05,-0.00143146261488151,-0.017305441744903352
1.2732481385362786,0.051195708822023185,0.032403233546005904,1.115632689833294,0.08759147713038273,0.052368231156061415,0.05518193569410606,0.0,0.02464472465273777,0.09148202379393969,-9.218265849955171e-05,0.00021356201204312693,0.008134037100709613
-0.27181699827336986,-0.026130631242915394,-0.004255779809377316,-1.1117468442114737,0.04196070425128926,0.27431847017622296,-0.1307209507391023,0.0,-0.0347961794175372,0.3539853186988398,-5.780601907077413e-05,0.00018790376626531623,0.010356305043764702
0.02045099924486381,0.08124934285766577,-0.011807361990845176,0.6495011524377214,-0.08039357581884383,-0.5563018121686125,0.1405587785243732,0.0,0.01329244804730745,-0.05439129695167349,0.00011923106144308578,0.00028559172517297687,0.012127929864353383
-0.46026073335841095,0.023055028992148643,-0.00974542741968283,-1.5255492349025435,0.08629453615455883,-0.4652588559694751,-0.005724149825893271,0.0,-0.028072478208656187,-0.06663939244529912,-9.53474079868281e-05,-0.0012376144807132814,0.017575675064094878
-0.41996723838793604,0.03452279493837039,-0.00560498217557856,-1.492825002042806,0.0020883302661456214,-0.05511508703116123,-0.010624454481617121,0.0,0.020154410859540655,-0.1029144045147716,-0.0006450718710380825,0.0004605748596264239,0.01887072536882217
-0.9032044052223029,0.029662741203026994,0.0021163218233653785,0.41458487520903375,0.12220169770447081,-0.5006795621829241,0.0726288144985137,0.0,0.009436948099767284,-0.08427442021073434,2.728192209397397e-06,0.00040435976101869454,0.017973453665484928
-0.3868520925233667,-0.02807651902132554,-0.01509795250358015,-0.4883021191056372,-0.05722380681918208,-0.9517594123388236,0.10292711855841963,0.0,0.015870403491977533,-0.02112145649184131,5.6493928616172066e-05,-0.0009922277508501724,-0.02575611086262911
-0.6948808102761266,-0.06662616553755354,0.0049427985073015115,0.8176698753357434,-0.17172669394106316,0.42512580603697014,-0.11492308400188586,0.0,0.0103875996045958,0.02287248479846021,5.0205857408297164e-05,0.00015222133403285662,-0.020768484194744485
-0.6972244153066441,-0.037973478920482036,0.0007305385082968959,0.4671470463546118,0.09398424928511706,-0.832880739179128,-0.07306183278757662,0.0,-0.01940718844217632,0.14606821402814163,2.0588407179096037e-05,-0.0003489042631426078,-0.05127301371639772
0.9788539830551345,0.11420697929978625,0.021988672344722293,1.1696108542490982,-0.09971194877708295,0.49428441882769286,0.030477851799806322,0.0,0.030225423784147692,0.07243436644775424,-2.016830149498955e-05,0.0002303722133824084,0.010983638252322792
0.08869755970460474,0.37685567602510406,-0.006592049300410715,1.0292564331657323,-0.028859658559910333,0.46116566097793155,0.08206648580441023,0.0,0.028078388705279036,0.0074409280879073275,6.659777036590028e-05,0.0001468863136486528,0.007006703621531638
-0.7785060010078406,0.0015473175628971634,0.005246181976427376,0.9003914300748287,0.08145161912224891,0.10723051774179015,0.06593133498096203,0.0,0.01014137746524721,0.17599859041157281,4.04798588163456e-05,0.00020596339026676685,0.001503297021559411
0.6733867962064872,0.02012823807509975,-0.0011351781369240514,-0.7651832298537167,-0.07576590109935363,0.8383180358808769,-0.010135695852051579,0.0,0.16545153939635743,0.10267887794712488,-0.0006701982399921154,0.00018197374492873424,-0.04141062247092531
0.17588500284577682,-0.09701783748743426,0.0007012492311865422,-0.38468080298703705,-0.036397676421144616,0.6706621580092202,-0.0907919994409879,0.0,0.12632164162563947,0.11164408223946998,-0.0006952314527118886,0.00021537135564712862,0.0038202144542718117
-0.7732568342813224,-0.042069653153727016,-0.010928894016786029,0.7936591129352419,-0.05541082596733016,-0.18257961503755632,0.06597547844880368,0.0,0.008961576445542225,-0.08033181631664345,-1.4868402615582496e-05,0.00029214694489541876,0.008612344486094287
1.0436393254182563,0.040061232602993505,-0.005117380016262959,0.7915735374268428,-0.24815018755891255,-0.48645227583589945,-0.08514241293739519,0.0,0.016377798150282438,0.07402435081815899,6.020698716920341e-05,-0.0002445841853641578,0.051805805963291186
-0.43310138487139943,-0.028127461986004416,-0.0027004357457992663,-0.5138646235751185,0.04422649988321605,-0.12876949038084542,-0.07591788587551161,0.0,0.027327838474145275,-0.039891330993589436,1.9471382527578478e-05,0.0016140942997270376,0.006401297352686243
0.15054822766132414,0.07780750405445855,0.002637982206576246,-1.5301450780772428,-0.07036870739940433,0.46649229274149245,-0.10649177658364882,0.0,0.046420841969639484,0.4376758269746453,1.325618657262311e-05,0.00019735558542711127,-0.021201567971600038
0.481653361864278,0.10321868334746219,0.00864886487092834,1.1950820240778215,-0.023243093497770324,-0.2335081525761393,0.05189444929328965,0.0,0.01965357842064255,0.08613599478995194,6.975836065856937e-05,0.00021829982322161659,0.008185393678124835
-0.4931376734232384,-0.001554579604391681,-0.002801759830651069,-0.15546954703889587,0.10217050853992159,-0.13581037894293188,0.10718686807575278,0.0,-0.04248731407315296,-0.01634841320038832,9.98653560183645e-06,0.0010649418575322605,-0.0366667822033256
-0.1816836294483042,0.03521153949025797,-0.005061790086074748,-1.2978517141936596,-0.06485068846245098,-0.4856850078102474,0.023889734377847315,0.0,0.014515033998388346,-0.061303433989518284,-0.0006450718710380825,-0.0004078917873472712,-0.00745158770288287
-0.5983713952153022,0.017656243051887077,0.005145302883425124,-0.5509367413796414,-0.05702731223566943,0.13701702584629985,-0.13540204367677744,0.0,0.026923428441840414,-0.10813668204662825,7.964185514686058e-05,0.0002894632628172317,-0.01795002215964794
0.867664853011771,0.018984664507136328,0.0019194383398091533,-0.7675118597922731,0.035756528607506555,0.6833721960169764,-0.05895247625082513,0.0,0.17954310718377633,-0.003530635473970941,-0.0006825490911194,0.00025793457144059875,0.012504759804528514
-0.7049380458845715,-0.026387833938486746,0.0005454671863993267,0.5020465954403365,0.0569608721144619,-0.5228386064818636,-0.08384210556175686,0.0,0.008453921050453209,0.21928079886432295,5.599846895964946e-05,0.00030108073461095183,0.015657316171227103
-0.4273134314545601,-0.015828610629708365,0.011020731382148015,-1.5748030411811047,-0.10939833889922328,-0.37631517377348145,-0.13970085316966552,0.0,0.015075333154528503,-0.07438213360330023,-0.0006300003552551694,-0.0009264680484793396,0.012803670855496153
1.1659404083346494,-0.25428328735641365,-0.017407528283398727,1.3686624548577022,-0.14795470390657867,-0.09893680227185679,0.03337465324578875,0.0,0.0188174173439115,-0.03318461942823097,5.469396669539287e-05,0.0002784646578559783,0.011232482200016228
-0.1343132402225852,-0.033294313317458364,-0.004018949841602682,0.37947759796269886,-0.024053398126052544,-0.14387799222710326,-0.16582362763582933,0.0,0.018589804550688094,0.006735817815006898,-1.4492340041747211e-05,0.00014744562243792218,0.003104850407429474
1.4794690714308552,0.07781955451693277,-0.016810696309252617,1.5188736177843438,0.19893214680149604,-0.016977450902546327,0.002362253454277726,0.0,0.02612856828092099,-0.010933021260176734,-4.658487940010169e-06,0.0008590350943966186,0.01806897566943475
-0.5034145566260998,-0.048554844251197125,-0.0033756110471065844,-0.7343968349205632,-0.06902155744296905,0.4476448186489588,0.146839761801752,0.0,0.03295617697207054,-0.010623262087890011,9.035556977690396e-05,0.0003432135685361878,0.005839250228055527
1.4286469840490827,0.04639516173659636,0.008572934849558046,1.3546833175303503,0.18738546633022046,-0.6142035647729885,0.030501936245119154,0.0,0.014763812480896095,-0.0025701141934384433,-2.3042861526435072e-05,-0.0008198068271376433,0.006902900348857646
-0.137063475425793,-0.06348352827400285,0.004948204841780851,0.22477937565711206,-0.08812279804183468,0.007036106699594649,-0.15422748341115713,0.0,0.02123731342888093,0.07645756331879944,-0.00010365097960078211,0.00011762559759036712,0.008951356404259526
-0.9982485626328704,-0.01557799734399601,-0.00013085613220887638,0.23000027347264174,0.023378811787690714,-1.4478874308452239,0.006880863030426771,0.0,0.007723101686466737,-0.04657674464444317,2.5742440190512986e-05,-0.00031959790640226945,0.020157989421682964
-0.7546149257309485,0.03565508800651699,-0.0013837816323645025,0.37789797575530987,-0.05116991316775688,-0.7058906317138013,-0.0673749646521242,0.0,0.009382681056908886,0.18520705474876617,-9.90244460632333e-06,-0.0002761912799386551,0.013488891341365654
-0.3889836735979594,-0.019638370074944074,-0.003736922014148258,-0.47802639702446276,-0.0399197823467916,-0.10095211253762187,-0.08472198282552569,0.0,0.03028034098531218,0.2580413228057526,0.00011422243960500179,0.0006623163061005173,-0.018925608017576274
0.9556723966183533,0.07763699823625686,0.0041581171671644344,-0.9741233398813204,0.09829165406699163,-0.08816468937942673,0.07194055828296314,0.0,0.11887080520972851,-0.01277890291583393,-7.616504108150137e-06,0.0007573527571645819,0.010464730884315794
1.1364699591163434,0.04389864132472625,-0.018843571315797565,1.431914877813076,0.15150134680903063,-0.7041720268600463,0.04532556811552428,0.0,0.0142484277619732,0.04342305088397191,-7.971795820782438e-06,-0.001382025268157458,0.034689237333295465
-0.6269555565336021,-0.07662157087413783,0.0007292881685166297,0.5251793270832064,0.08217159302968222,0.6869467968964925,-0.06317245265554305,0.0,0.010876169931774751,0.002466233192234055,7.477717849192002e-05,0.0001463139791973156,0.011432694810063454
1.2236336837679007,-0.018823945169151878,0.026652224813009464,1.138576889251655,-0.1052426621234966,0.38303312641678383,0.04753616781299531,0.0,0.02595307331778504,0.11323826062182651,-8.736152356790923e-05,0.00019698776880902637,-0.003553581848257098
-0.3483111223097805,0.040468342020111264,0.004922081355227826,-1.402500015171524,0.0948516096651802,-0.5781070533642295,-0.005664270605147906,0.0,0.013297440686783865,-0.0616506337078078,-7.615347848177712e-06,-0.0013248680470727275,0.033941860809854715
-0.878408873850387,-0.015210041101895305,-0.008691684830556904,1.045682366686275,0.03773174886971226,-0.6486411708377491,0.04536570309096164,0.0,0.008296525667058146,0.05220979223541893,1.4989793250676708e-05,-0.0003796188872001024,0.003132005984800286
-0.8091813619279394,4.433434712787992e-05,0.0062567694851134595,0.4454639835133241,0.12374072587716056,-0.22920937873401645,0.12449795240692856,0.0,0.009711899464557071,-0.006008598000098363,1.4362161980967345e-05,0.00036165560030519385,0.014621498069478262
-0.9294321302451558,0.035462571305417454,0.008543695750014228,0.9508986697413554,-0.05014596696672434,-0.351824464097912,0.059178629659171096,0.0,0.009386979447017023,-0.012656730135651975,-2.950622936107256e-05,0.00026619940507477993,0.011019144262136411
1.3717302595404066,0.007422976923254791,-0.034147157177597344,1.331115588453286,0.2449770780610354,-0.19655998313561984,0.043397170383267604,0.0,0.017361156417394625,0.005038912866267136,5.104811017880265e-07,0.0009295529476882351,0.046520452872032624
-0.4729141091710016,0.03359113960207029,0.0016026412252775203,-0.6065780285866137,-0.08748814671157608,-0.387776740768901,-0.09989799509759424,0.0,-0.052222628258235405,-0.06285092234909481,-3.0323532955601378e-05,0.0020253020316393314,0.008164320747327859
0.1229403801600425,-0.056153314349311756,0.0026484911171178226,0.49149183067011926,0.07796387943422177,-1.085072868426652,0.11531741250909162,0.0,-0.03820735040173609,-0.04681119021622482,-1.2057947219875774e-05,7.622178438957666e-05,-0.06312260610091117
0.017245369479039197,-0.038471923278313974,-0.009945404605740315,-1.8456863671657138,-0.04299648509208311,-0.686691545566415,0.13099792934576815,0.0,-0.04487438266951394,-0.027205384718934668,0.00013203104211226467,-0.000773663001068582,-0.04684277343240663
-0.4934430619836482,0.009944118100140719,0.0023770118757845977,-0.5061725352755014,0.06219411025689533,-0.09555078636222375,0.12064863560690456,0.0,0.027697026705844837,-0.06456572510914903,1.9471382527578478e-05,0.001173610799891267,0.00761923540161144
-0.540456080047558,-0.011963065751230479,-0.008953585219994491,-0.292768604206775,0.07844828392239496,-1.181542139493572,-0.13120547409060954,0.0,0.013102881266929016,0.10120156287020445,3.8688837063864125e-06,-0.0016353075543878953,0.01625347304915742
-0.48847875402946433,0.01835741748349484,-0.003893223553363343,-0.5904721879248475,-0.04918178011798837,-0.41466465143251313,-0.06754617237145241,0.0,0.02552780535391352,-0.10596274758717165,-9.75918206897147e-06,0.0016418996333055556,-0.02219114268009389
-0.7564841300249396,-0.03343783136105505,0.004192970688639124,0.9958571896621586,-0.19737908031887,0.3313401928326247,0.06266255822149931,0.0,0.010788293602366451,-0.028173210581134017,5.0205857408297164e-05,0.00016661333970846294,0.00685614076921546
-0.5845047416489886,-0.09101086627360552,-0.005024968018796782,0.8646132827677792,-0.026939838887231556,0.5440494340587557,0.05771666094948677,0.0,0.010814450166425892,-0.015331148375215202,3.380325659818969e-05,0.00019466334757629124,-0.018609940449154892
0.5223615326656331,0.06235929076242814,-0.00495165473391114,-1.0663746531095468,-0.05730334503536207,0.5934332897364746,-0.0675318263358084,0.0,-0.4156904444735379,-0.0008478832361239438,-2.9052027786585647e-05,0.00024594703508475394,0.013465487818406906
-0.7748343261526844,0.042668765040740304,-0.00848727545774652,0.3357579275384918,-0.093243184220625,-0.11490076103448756,-0.015539981392531647,0.0,-0.02736076189535852,-0.06994426238024083,3.6673301428432025e-05,0.00014188723209972718,0.01482925192666388
1.0116867825775913,-0.13075773909326963,0.0029389615039188636,0.9805562947542701,-0.11889213352400742,-0.1349620887241317,0.021522968774406657,0.0,0.018658869684024786,-0.038289407401661424,5.2235773919010234e-05,0.00020738986836034957,0.025467724096658054
-0.6553802273338339,-0.021336251663831598,-0.004971746561474844,0.3518533441109199,-0.11901046410743944,-0.20238114865025136,-0.11190131378557265,0.0,0.009706091264968667,0.2175034687206982,2.6767904363099622e-05,0.00026175603454897515,0.012266036077353656
0.23610478277805821,0.08846197721022583,0.002244586392299648,-2.0049385780611155,-0.07208604239389282,1.032839485868449,-0.11878680218517329,0.0,0.053641081301358265,-0.08436420146197042,0.0007742649629477926,0.0002053281919282823,-0.0013539823611174384
-0.37985497044287536,-0.03983896046262213,0.0010906696699034043,-0.46216928474468005,-0.021629494530631104,0.674154120979654,-0.07711969376784578,0.0,0.02733288077482154,0.2845332905335412,0.00013387614953720814,0.0003851344265049043,-0.017329158088729067
-1.034997168182367,0.0184914640092058,-0.0006997069307336418,0.20352397965505384,0.021204713672260816,-1.534069204769046,0.0466942235852017,0.0,0.007654076711830923,0.06847439731141274,6.737874716919508e-05,-0.0002878190162059271,0.0209972313158908
-0.43750327347138357,-0.012450585913941785,-0.0028244914924313753,-0.5247382715209442,0.08714595636025611,-0.3807399878384479,0.07456461273161404,0.0,0.026290904572639134,0.16970481917033964,3.0197156528070056e-05,0.0020556937288309695,0.00689577006963181
-0.022710296832813642,-0.009360223182987515,-0.007278751140887064,0.5624088913865164,-0.08594171747138489,-0.9605709467320349,0.08643242419454261,0.0,0.012449234943037067,-0.05425908469519634,-1.4492340041747184e-05,-0.00026952237626197786,0.010893022873500361
-0.42480161195325294,0.049997963817193326,0.0026649737512468817,-1.697949642246148,0.08226773223565562,0.662227782722446,0.10225503027966673,0.0,0.01856458862773418,-0.16186793475703223,1.665423448494438e-05,0.0003750940855743062,0.015455883093962947
-0.05433671417082433,-0.12238166177315833,0.0049633053076867896,0.836198522658567,0.036296664379597984,0.36791254501593723,0.0034755925409774694,0.0,0.023551622606161535,0.1480824938577301,0.00010316869762124557,0.00014785499108713044,-0.014624039884457585
